		188146
1035911	188308	22
1035912	213164	1
1035912	214126	3
1035913	195045	35
1035915	193159	21
1035915	227513	23
1035916	209199	10
1035917	181763	1
1035917	190695	16
1035918	221140	4
1035918	228628	6
1035919	191975	18
1035920	211974	1
1035920	223070	5
1035923	193506	1
1035924	194283	32
1035926	235936	3
1035927	185421	12
1035927	203573	5
1035928	254637	3
1035929	196050	86
1035933	204130	46
1035934	219155	19
1035935	198343	14
1035938	237954	10
1035941	216003	24
1035942	221400	3
1035944	182455	13
1035948	195480	10
1035949	189209	37
1035950	213492	10
1035950	215024	2
1035952	153220	77
1035952	181908	31
1035952	229193	5
1035954	152180	23
1035954	152181	1
1035954	184196	58
1035956	198121	28
1035956	223428	16
1035957	192498	52
1035957	195280	10
1035959	191158	43
1035960	181385	3
1035962	212338	2
1035962	216702	13
1035962	236797	26
1035963	214107	7
1035964	228480	2
1035966	191851	37
1035970	212712	3
1035970	217300	16
1035971	152685	5
1035971	201630	9
1035971	220612	2
1035973	218885	1
1035974	185415	2
1035974	207714	33
1035975	183147	10
1035977	191128	30
1035977	204407	72
1035977	220524	1
1035978	197898	20
1035979	221657	3
1035980	153553	1
1035980	188815	3
1035981	207878	13
1035983	220437	2
1035983	223687	14
1035984	154389	6
1035984	220741	2
1035985	189750	9
1035986	185894	8
1035987	194115	2
1035988	208018	7
1035990	186621	11
1035990	215868	1
1035991	197774	37
1035991	199033	16
1035993	153628	4
1035994	187349	12
1035994	201204	38
1035994	211368	12
1035994	214902	16
1035995	208158	3
1035997	202479	53
1035998	220178	6
1035998	220871	1
1035999	188077	22
1036000	194803	16
1036000	208262	11
1036000	218684	8
1036001	211872	7
1036002	195276	15
1036002	228355	5
1036003	183836	11
1036004	197649	8
1036004	229053	22
1036007	154105	65
1036009	223946	11
1036010	218880	3
1036011	188840	13
1036011	217687	12
1036011	221000	2
1036013	191727	5
1036013	208565	12
1036013	219920	1
1036014	181046	3
1036015	193357	11
1036016	197526	20
1036017	216548	9
1036020	191178	2
1036020	227168	31
1036021	229319	1
1036022	212054	6
1036022	219665	5
1036023	193344	6
1036024	189697	8
1036024	221130	1
1036027	218482	1
1036028	236211	10
1036029	197403	5
1036029	208878	22
1036031	184527	14
1036032	219410	4
1036032	226227	1
1036035	195310	17
1036036	213020	17
1036036	219279	4
1036036	224204	14
1036036	225625	14
1036037	221259	7
1036039	214780	10
1036040	219148	1
1036040	228231	6
1036042	197277	33
1036043	153067	35
1036043	181733	8
1036043	190873	27
1036043	194327	1
1036043	212236	3
1036044	219012	12
1036045	209192	8
1036045	218480	3
1036046	201440	65
1036048	218875	3
1036049	236504	1
1036050	193947	35
1036051	209322	3
1036051	218678	6
1036052	181207	1
1036052	183476	31
1036052	195272	61
1036053	226024	1
1036054	218480	5
1036055	197151	4
1036056	182348	3
1036057	209452	1
1036058	237217	10
1036062	224463	6
1036063	216909	3
1036063	221518	3
1036064	153267	197
1036064	209582	5
1036064	218271	3
1036064	228511	2
1036065	212794	3
1036067	197027	30
1036068	152243	4
1036070	185404	69
1036070	209712	2
1036072	182430	4
1036072	192790	64
1036073	218063	29
1036075	209822	10
1036076	185643	55
1036076	213271	1
1036077	221647	2
1036078	225247	22
1036080	196903	14
1036080	209932	1
1036081	194588	64
1036082	152484	47
1036082	211769	2
1036082	214658	7
1036088	224722	18
1036089	181368	1
1036090	221777	5
1036092	196778	45
1036093	202237	23
1036094	195270	2
1036094	200883	32
1036094	228056	19
1036095	152726	45
1036095	217893	7
1036101	183117	39
1036101	224982	20
1036102	221906	2
1036105	196653	12
1036106	191480	58
1036108	185939	18
1036108	205373	2
1036110	186303	45
1036111	204592	139
1036111	207872	12
1036112	186667	10
1036114	187031	46
1036116	200070	4
1036116	222035	3
1036117	217723	10
1036118	187759	76
1036118	196529	47
1036119	154124	2
1036119	194848	77
1036119	203086	6
1036120	214109	3
1036123	199685	7
1036124	212134	1
1036125	191768	10
1036125	226825	63
1036126	195840	42
1036126	214535	1
1036127	199555	7
1036127	219401	10
1036128	183805	6
1036128	197662	19
1036129	181535	15
1036129	222164	2
1036130	188126	29
1036130	225869	1
1036130	229039	2
1036131	196405	3
1036131	216222	10
1036132	184956	66
1036132	207248	2
1036134	191214	17
1036134	192056	103
1036134	213648	1
1036135	152914	22
1036135	190655	8
1036136	188507	19
1036137	153796	120
1036137	216590	19
1036139	189741	23
1036140	188920	27
1036140	217546	13
1036140	226312	12
1036142	219907	3
1036142	222294	2
1036143	181017	5
1036145	153706	1
1036145	196271	15
1036147	227881	4
1036147	228791	16
1036148	153668	14
1036148	153673	1
1036149	153654	5
1036150	182758	52
1036151	235921	2
1036155	220440	8
1036155	222423	1
1036156	198504	32
1036157	189350	54
1036157	212493	14
1036158	184498	17
1036159	196137	17
1036159	236958	15
1036160	212876	1
1036161	199425	6
1036162	194372	22
1036162	203943	75
1036163	153477	11
1036163	217369	8
1036164	201706	34
1036165	215653	28
1036166	185393	37
1036166	195081	35
1036170	214412	15
1036174	209186	6
1036175	217279	2
1036176	153315	28
1036176	193080	22
1036177	152841	11
1036179	189979	62
1036183	211850	7
1036185	238376	16
1036186	191230	36
1036186	222683	1
1036187	213514	2
1036188	201995	39
1036189	227745	8
1036194	199295	11
1036194	229308	4
1036195	226199	12
1036196	195602	34
1036200	185389	20
1036201	182407	3
1036202	217075	6
1036204	152265	28
1036204	212033	5
1036205	222861	20
1036207	184137	58
1036207	218029	41
1036208	239072	1
1036209	209906	5
1036211	236825	10
1036212	154461	6
1036213	214290	1
1036214	181902	10
1036214	202844	7
1036218	216961	9
1036220	198107	19
1036220	199174	12
1036220	218462	32
1036222	237640	25
1036223	219392	1
1036223	223039	3
1036225	262779	1
1036226	194205	10
1036227	183086	7
1036228	204246	50
1036228	215952	23
1036229	154293	2
1036230	185984	6
1036230	227609	6
1036233	185385	1
1036233	228290	18
1036234	186713	7
1036235	201249	4
1036236	191810	12
1036236	197891	213
1036237	194892	23
1036237	216797	5
1036237	218857	45
1036237	235652	2
1036238	187441	15
1036238	236189	1
1036239	213379	3
1036241	207866	9
1036242	223218	7
1036244	198775	14
1036244	211566	1
1036245	195242	74
1036245	214201	2
1036247	198871	9
1036247	199053	7
1036247	219128	7
1036247	219643	3
1036249	193106	24
1036251	235800	4
1036252	197674	16
1036252	215408	26
1036253	189786	11
1036254	208108	38
1036254	229025	5
1036255	192356	37
1036256	183776	15
1036256	212762	3
1036257	216633	41
1036258	195395	27
1036259	182101	1
1036260	212962	3
1036260	223398	4
1036260	225988	4
1036261	188175	14
1036266	208351	1
1036269	189001	13
1036271	180988	6
1036272	219894	4
1036272	225398	7
1036273	190992	63
1036274	208550	15
1036277	214111	4
1036280	152312	2
1036280	194417	29
1036280	196182	40
1036283	152121	1
1036283	227437	5
1036285	184470	7
1036285	211931	2
1036287	223656	3
1036289	194037	43
1036289	208865	29
1036289	236057	1
1036291	197301	80
1036291	200509	39
1036296	181673	18
1036297	237807	2
1036299	153335	211
1036299	220168	7
1036300	213213	22
1036300	223785	1
1036303	226284	1
1036304	209180	7
1036305	183416	47
1036305	190262	89
1036305	191271	76
1036309	202601	6
1036310	181154	12
1036312	237405	2
1036313	216469	9
1036313	223915	4
1036315	201321	15
1036318	194677	29
1036318	225223	3
1036318	236549	4
1036321	209530	31
1036322	193133	5
1036324	222615	2
1036326	224044	5
1036327	220442	1
1036328	152565	4
1036330	191561	69
1036330	196928	31
1036331	201306	25
1036332	222668	4
1036333	238263	11
1036336	196865	2
1036336	227265	3
1036337	209879	5
1036339	154468	5
1036339	215163	45
1036339	224174	2
1036340	217995	19
1036344	154385	21
1036345	235917	4
1036346	211647	3
1036347	185671	34
1036348	181319	2
1036349	185371	68
1036350	200180	11
1036350	217699	11
1036351	186030	31
1036351	219379	7
1036352	224303	5
1036353	186394	51
1036353	212648	2
1036353	217350	20
1036354	183056	38
1036354	225088	4
1036356	186758	20
1036357	187122	61
1036357	196664	22
1036357	201783	2
1036358	194938	51
1036358	226171	1
1036359	192650	11
1036360	200078	13
1036360	204160	30
1036361	201137	11
1036361	225790	10
1036362	227650	3
1036363	218220	130
1036364	189827	22
1036365	224432	1
1036366	211829	1
1036367	236422	5
1036368	152320	25
1036368	236840	19
1036369	187490	4
1036369	216306	5
1036369	229155	31
1036370	154034	80
1036371	189461	56
1036371	196527	26
1036371	207859	25
1036371	229336	10
1036373	190758	11
1036378	224561	4
1036379	189068	22
1036380	187857	84
1036380	212338	18
1036382	238598	6
1036383	183747	6
1036384	184890	50
1036384	205388	169
1036385	181481	6
1036385	239022	4
1036386	188636	68
1036386	196378	11
1036386	213872	21
1036386	218445	4
1036387	185934	3
1036388	227093	19
1036389	153794	10
1036390	153783	4
1036391	204471	3
1036391	224691	5
1036391	228812	6
1036392	188225	19
1036393	200230	95
1036394	182105	1
1036394	226507	16
1036399	194461	21
1036400	153653	34
1036401	192013	1
1036401	196228	69
1036401	219881	10
1036401	224952	1
1036403	195213	42
1036404	208544	2
1036405	182705	49
1036405	202359	5
1036405	228613	1
1036406	218641	46
1036406	224827	8
1036407	194081	1
1036409	200877	11
1036409	239664	13
1036410	262812	1
1036411	184440	18
1036412	192918	27
1036413	212696	1
1036415	228481	2
1036416	196090	18
1036417	212896	2
1036417	236295	7
1036418	216172	3
1036419	213619	10
1036419	220561	7
1036419	237131	20
1036419	239186	12
1036421	203205	17
1036421	238517	2
1036423	153354	44
1036423	181643	1
1036423	191312	37
1036423	200778	7
1036426	218838	3
1036427	214920	34
1036428	206136	207
1036430	195952	20
1036430	200767	1
1036431	192677	9
1036434	201587	7
1036434	209173	10
1036437	195099	3
1036438	235653	2
1036440	218973	10
1036441	226922	13
1036441	237431	2
1036445	220825	11
1036446	204263	26
1036447	195790	28
1036447	211727	3
1036452	195202	31
1036453	192430	1
1036453	201328	47
1036455	195696	8
1036456	154463	2
1036457	193185	7
1036458	220445	3
1036458	238957	2
1036460	184079	25
1036460	213357	9
1036462	194294	17
1036462	216339	3
1036463	198349	22
1036463	238893	1
1036465	185358	49
1036466	216037	3
1036467	195585	35
1036467	219237	14
1036468	238190	1
1036471	221084	8
1036472	227977	28
1036473	186075	10
1036473	239359	30
1036474	189869	8
1036474	212744	4
1036474	217965	24
1036476	181876	17
1036476	201830	12
1036476	214660	22
1036476	238724	1
1036477	186804	6
1036478	194985	23
1036479	181295	4
1036479	195473	14
1036480	219367	1
1036481	183026	10
1036481	239519	29
1036488	189135	14
1036491	199821	39
1036491	226769	13
1036492	204074	14
1036493	190808	8
1036493	195332	40
1036496	204484	4
1036498	199560	52
1036498	221343	18
1036500	187539	20
1036500	202118	8
1036500	202957	22
1036501	207853	4
1036503	192703	11
1036504	204391	2
1036504	206120	149
1036505	214395	14
1036505	219618	5
1036506	216710	26
1036508	195190	56
1036508	238370	1
1036510	183718	24
1036510	215914	4
1036511	198669	15
1036513	208096	23
1036516	237598	19
1036517	201374	5
1036518	191085	52
1036518	214112	11
1036520	194507	11
1036521	185352	4
1036521	218431	11
1036521	227601	2
1036522	193484	2
1036523	188274	7
1036524	221602	12
1036525	194126	23
1036525	236856	9
1036526	182384	10
1036527	236013	6
1036530	182109	3
1036530	219869	1
1036534	208537	8
1036538	184411	2
1036538	195918	25
1036539	199243	31
1036540	226615	8
1036542	212135	27
1036544	191353	68
1036544	191678	7
1036544	204036	7
1036544	217330	2
1036546	190359	84
1036547	193357	4
1036547	201997	2
1036549	153377	219
1036549	208852	32
1036550	221860	12
1036550	235655	4
1036554	181613	22
1036554	215792	13
1036555	212643	1
1036555	238244	7
1036558	228995	4
1036559	183357	56
1036559	194768	58
1036560	220158	6
1036563	201389	7
1036563	217502	11
1036564	209167	6
1036567	203748	1
1036567	222644	5
1036569	222678	2
1036570	237458	4
1036572	225894	4
1036573	154458	6
1036573	262667	2
1036574	226139	15
1036577	222119	14
1036581	209497	31
1036581	224933	10
1036582	216073	9
1036582	217674	9
1036584	196296	58
1036585	202711	38
1036588	227341	14
1036589	220447	2
1036590	189569	54
1036590	238776	3
1036591	185759	41
1036593	182382	3
1036595	186122	27
1036595	201877	3
1036596	189915	24
1036596	192484	46
1036597	154184	136
1036597	186486	35
1036597	189203	23
1036597	209826	5
1036598	215669	14
1036599	228399	3
1036600	204502	14
1036602	238117	20
1036604	195167	57
1036605	222377	17
1036607	182996	14
1036607	217936	31
1036608	186853	24
1036611	181272	3
1036614	190858	13
1036614	219353	8
1036615	185398	5
1036615	198965	39
1036617	204428	1
1036618	153940	8
1036618	192238	13
1036618	212729	2
1036619	153928	2
1036619	187221	89
1036619	236610	5
1036621	192748	25
1036624	195526	17
1036628	188751	101
1036628	204948	286
1036631	218177	25
1036631	225923	1
1036632	217004	27
1036635	185338	12
1036636	183689	5
1036636	207847	9
1036637	212543	1
1036637	235732	1
1036638	195951	7
1036640	194552	18
1036640	238429	6
1036641	215547	10
1036642	187956	70
1036642	225389	19
1036643	184868	52
1036645	188320	16
1036646	194171	9
1036648	153654	43
1036648	181427	7
1036648	237663	3
1036649	204310	1
1036649	213032	11
1036650	191430	9
1036650	191968	17
1036651	203951	18
1036652	226986	7
1036655	218418	11
1036655	227737	5
1036658	205330	114
1036658	205760	256
1036660	205405	53
1036661	236868	6
1036663	182674	71
1036664	184381	19
1036664	219855	4
1036666	204261	29
1036666	226361	7
1036668	222994	27
1036670	208527	2
1036671	193265	2
1036672	202461	20
1036672	238082	3
1036673	201678	22
1036674	153399	99
1036678	196926	63
1036680	217316	9
1036683	237169	30
1036685	215425	11
1036686	181583	16
1036689	192264	11
1036692	206550	1
1036692	213462	8
1036694	206139	87
1036697	205757	73
1036699	152454	217
1036699	209161	2
1036699	216108	4
1036701	195144	16
1036701	201916	31
1036702	218879	35
1036704	194384	16
1036704	195765	29
1036704	211931	13
1036705	189270	11
1036705	223352	30
1036706	203931	13
1036707	203831	6
1036708	203959	16
1036709	154688	12
1036709	185443	9
1036709	226713	10
1036711	204141	19
1036712	236364	2
1036714	184020	28
1036716	186168	7
1036718	212440	3
1036718	213714	4
1036718	217671	12
1036719	189961	13
1036720	204013	27
1036722	191994	12
1036722	203512	26
1036722	203637	107
1036722	236081	6
1036723	203762	23
1036724	220446	10
1036727	154450	1
1036728	215303	1
1036730	209799	4
1036730	216416	37
1036731	203386	9
1036732	182375	22
1036732	200085	18
1036732	207396	1278
1036732	223611	24
1036732	239723	1
1036733	182967	11
1036734	238588	3
1036735	203888	14
1036735	229036	1
1036737	193566	40
1036737	217876	38
1036738	185326	24
1036738	228977	2
1036739	186902	14
1036739	192792	7
1036740	196663	66
1036741	203259	15
1036742	154277	62
1036742	192142	7
1036742	235661	1
1036745	213976	9
1036747	212716	3
1036748	215860	16
1036748	219339	3
1036750	193294	9
1036750	206998	306
1036751	239704	2
1036756	228713	8
1036757	202211	27
1036758	201463	6
1036758	223869	33
1036759	191178	16
1036759	214113	2
1036760	191713	1
1036760	195995	24
1036761	154049	3
1036761	194597	17
1036762	183656	15
1036762	187638	10
1036762	216724	7
1036766	196365	15
1036767	188366	14
1036767	194217	29
1036768	225891	5
1036770	195578	12
1036771	207839	20
1036771	238489	6
1036772	203132	15
1036772	215181	4
1036772	224913	6
1036773	219590	21
1036774	228443	5
1036776	204525	63
1036777	215596	5
1036777	238492	3
1036778	214306	11
1036782	208085	26
1036783	238135	6
1036784	224128	26
1036785	228261	5
1036788	190455	73
1036791	184351	5
1036791	194893	44
1036791	218404	9
1036794	192020	9
1036797	214499	2
1036797	228073	8
1036799	198687	12
1036799	219841	2
1036800	212338	4
1036804	203005	15
1036804	208524	21
1036806	192308	33
1036807	182096	12
1036808	201955	2
1036809	213323	3
1036810	224387	19
1036810	238025	27
1036811	183295	56
1036812	198554	5
1036812	214643	4
1036815	227784	5
1036815	236280	1
1036816	200597	7
1036816	215060	5
1036816	217302	2
1036819	208836	27
1036821	189332	3
1036823	195116	41
1036824	196202	17
1036824	238336	12
1036826	198420	26
1036826	239627	3
1036827	191451	2
1036827	227600	49
1036828	189677	47
1036828	237569	6
1036829	220143	12
1036831	182200	14
1036831	192572	34
1036832	185487	3
1036832	200452	6
1036832	214907	5
1036832	224646	29
1036834	209155	1
1036834	237586	6
1036835	215065	3
1036835	217485	21
1036836	185850	38
1036837	239882	9
1036838	215028	3
1036839	227416	4
1036840	184556	29
1036840	190006	31
1036841	198259	16
1036842	202880	13
1036846	192832	20
1036846	215049	3
1036848	186217	7
1036848	191893	33
1036848	209463	16
1036851	190957	13
1036852	193084	15
1036852	227233	2
1036854	215071	5
1036854	217669	5
1036857	198097	8
1036858	188864	85
1036858	195334	31
1036859	186584	39
1036860	200085	4
1036860	220445	2
1036861	201521	13
1036861	217743	4
1036863	199827	3
1036863	209772	11
1036864	227050	3
1036865	182936	34
1036866	220510	2
1036867	153432	804
1036867	193338	3
1036867	217817	13
1036868	199566	3
1036869	215215	8
1036870	182369	29
1036870	186952	22
1036873	197938	28
1036875	199418	4
1036876	200913	47
1036877	212703	2
1036877	238179	4
1036879	201486	42
1036879	202754	10
1036879	226811	2
1036880	154233	4
1036880	220645	6
1036881	185309	57
1036881	236111	3
1036882	187319	58
1036882	194643	19
1036882	196039	12
1036882	199270	8
1036882	222764	2
1036884	187683	7
1036885	219326	5
1036886	188048	34
1036886	236650	17
1036887	238548	4
1036888	183623	3
1036888	184761	2
1036888	197778	1
1036888	214099	4
1036888	238185	4
1036889	188411	38
1036889	201758	6
1036890	196410	53
1036890	239804	1
1036891	216710	31
1036893	154455	23
1036893	190866	27
1036893	195622	17
1036893	220780	1
1036894	235858	3
1036898	218103	17
1036899	215502	13
1036901	191766	17
1036905	207834	7
1036906	220909	5
1036907	213006	17
1036910	197540	185
1036912	239596	1
1036913	215645	1
1036917	152506	1
1036917	202628	9
1036918	184321	15
1036918	184890	12
1036919	191342	6
1036919	221038	1
1036919	239300	14
1036919	262547	1
1036921	198119	5
1036921	238077	11
1036923	192352	2
1036924	205414	56
1036924	235703	2
1036924	237884	1
1036926	199150	2
1036928	215787	11
1036928	218390	3
1036929	208323	1
1036930	198736	17
1036932	197303	5
1036932	221168	5
1036933	182637	19
