		188146
40.846020053	-73.88837886	244
40.846021197	-73.908369947	421
40.846024897	-73.849202656	33
40.84602773	-73.851385732	2
40.846028766	-73.926629741	4
40.846030467	-73.882288623	40
40.84604399	-73.887590885	34
40.846045872	-73.911857783	118
40.846055833	-73.940241437	55
40.846057563	-73.862149277	22
40.846062115	-73.856872279	4
40.846064155	-73.841630447	379
40.846073583	-73.881507842	5
40.846079423	-73.938130622	6
40.846082905	-73.833505278	12
40.84608985	-73.919451526	6
40.846089968	-73.816452614	2
40.846094482	-73.926383891	9
40.846098513	-73.816647768	1
40.846106131	-73.919184043	13
40.846106134	-73.919187657	9
40.846110089	-73.817023631	6
40.846113987	-73.936081239	76
40.846114166	-73.824957189	1
40.846117477	-73.828994445	43
40.846124408	-73.817399488	1
40.84612479	-73.914604605	126
40.846125502	-73.832594348	67
40.846125588	-73.892571361	226
40.846138848	-73.836154481	4
40.846141619	-73.817869311	11
40.846147611	-73.861708137	38
40.84614863	-73.934234259	62
40.846153572	-73.899250688	129
40.846158828	-73.818339134	1
40.846160255	-73.826395592	40
40.846161155	-73.786080731	24
40.846161249	-73.932325855	105
40.846165379	-73.831705109	207
40.846167721	-73.835229127	104
40.846172676	-73.920149001	71
40.84617329	-73.818808964	8
40.846176712	-73.784118068	10
40.84617714	-73.918681558	235
40.846181289	-73.88487264	1
40.846184349	-73.867281438	117
40.84619049	-73.819275173	4
40.84619401	-73.861491177	58
40.846200362	-73.938452189	70
40.846204266	-73.88047751	19
40.846205236	-73.919606804	118
40.84620771	-73.81975584	24
40.846208358	-73.850980518	4
40.846215202	-73.845746873	6
40.84621589	-73.883795493	84
40.846219099	-73.912265979	46
40.846224923	-73.820232893	8
40.846226108	-73.903840844	67
40.846228338	-73.853723791	29
40.846231035	-73.917275496	1
40.846232033	-73.787302167	20
40.846236115	-73.890438695	30
40.846238188	-73.942612308	37
40.846242494	-73.897374688	61
40.846244878	-73.820709938	6
40.846245507	-73.856467073	22
40.846247791	-73.847550376	17
40.846248147	-73.918179072	32
40.846251006	-73.824696592	30
40.846260031	-73.901755295	223
40.846262092	-73.821190605	2
40.846270754	-73.904722689	162
40.846272027	-73.88503513	523
40.846276042	-73.828571153	9
40.846278812	-73.89205787	33
40.846279289	-73.82166043	43
40.846285786	-73.920987403	1
40.846288402	-73.90959847	86
40.846289003	-73.882812252	70
40.846289531	-73.86103918	11
40.84628956	-73.88892418	52
40.846291833	-73.94015448	60
40.846291834	-73.917857337	135
40.846293204	-73.937562965	31
40.846293755	-73.920600654	43
40.84629557	-73.859228359	28
40.846296287	-73.783481546	1
40.846296483	-73.822130255	1
40.846301184	-73.919440427	27
40.846313669	-73.822596466	5
40.846320413	-73.91946209	31
40.846330859	-73.823066291	4
40.846336682	-73.834382941	34
40.84633743	-73.887340997	17
40.846338653	-73.860804141	7
40.846339589	-73.881283277	57
40.846342946	-73.893138469	52
40.846345285	-73.82352528	14
40.846354684	-73.858190903	42
40.84636246	-73.823987877	1
40.846362726	-73.939258048	230
40.846367397	-73.844622443	63
40.84637013	-73.866536503	296
40.846370848	-73.913310338	34
40.846372327	-73.936695437	209
40.846373781	-73.824211939	8
40.846379202	-73.917210253	67
40.846380446	-73.861320912	6
40.846385106	-73.824439617	3
40.846387774	-73.860569103	24
40.846387995	-73.788530564	5
40.84638971	-73.881980765	20
40.846390928	-73.843754933	1
40.846391735	-73.850578909	9
40.846391886	-73.88412771	439
40.846398978	-73.835720112	9
40.846402188	-73.880769921	89
40.846403332	-73.912710306	38
40.846405212	-73.783022163	2
40.846409037	-73.893373298	331
40.846409065	-73.909464574	2
40.846414452	-73.842887423	1
40.846414546	-73.909453723	10
40.846422887	-73.916888519	22
40.846424012	-73.935853235	67
40.846425159	-73.783412453	1
40.846428903	-73.856065479	8
40.846432254	-73.911047647	204
40.846434146	-73.860330455	3
40.846436532	-73.909489837	1
40.846437356	-73.828151467	31
40.846442707	-73.934927931	211
40.846448522	-73.883133653	3
40.846461396	-73.934006243	200
40.846462228	-73.914387308	57
40.846466336	-73.933052038	188
40.846466422	-73.902387509	53
40.846469182	-73.83300191	54
40.846479768	-73.786202596	6
40.846481019	-73.900200779	39
40.846483584	-73.893850279	103
40.846484985	-73.932086975	5
40.846493437	-73.830811522	95
40.846494676	-73.882634784	83
40.846495011	-73.894338205	94
40.846495881	-73.898361028	37
40.84649711	-73.847210051	18
40.846497703	-73.891327407	96
40.8465092	-73.894847813	86
40.846510855	-73.92099075	412
40.846518596	-73.890203295	31
40.846524992	-73.782497683	3
40.846526135	-73.895361029	69
40.84652736	-73.921044946	29
40.846527831	-73.940063908	309
40.84652967	-73.909258389	213
40.846530536	-73.789932502	10
40.846530977	-73.865596435	149
40.846534464	-73.84847862	103
40.846538109	-73.920708794	16
40.846545318	-73.889444226	81
40.846551628	-73.859885638	43
40.846552554	-73.88560572	117
40.846559347	-73.923712335	352
40.846559861	-73.938343425	92
40.84657236	-73.850173689	8
40.846580517	-73.785768543	21
40.846584815	-73.913151024	55
40.846585752	-73.888677905	29
40.84658605	-73.891876652	200
40.846592354	-73.852913364	44
40.846595122	-73.895769349	93
40.846595923	-73.827731785	10
40.84660285	-73.881058713	26
40.846606943	-73.887886316	208
40.846608044	-73.883458668	24
40.846609552	-73.85566389	12
40.846610336	-73.903804145	17
40.846622162	-73.931989246	1
40.846622664	-73.916078642	116
40.846624162	-73.782688922	2
40.846629919	-73.904248687	36
40.846630668	-73.937313254	35
40.84664096	-73.914828035	33
40.84664125	-73.91904243	87
40.846650615	-73.823961814	8
40.846650653	-73.913103951	20
40.846652242	-73.904689613	75
40.846654795	-73.836113452	12
40.846666365	-73.859440824	37
40.846666852	-73.896177665	285
40.846670161	-73.833427906	42
40.846674569	-73.905137768	140
40.846676416	-73.900807706	21
40.846694332	-73.893206578	30
40.846696897	-73.905589537	47
40.846699676	-73.909048522	1
40.846703093	-73.882457311	25
40.846705615	-73.864721395	131
40.84671314	-73.887018678	1
40.846718735	-73.857384112	35
40.84671922	-73.906037692	275
40.846734035	-73.935621613	104
40.846739098	-73.862859905	78
40.846741539	-73.906482233	133
40.846750759	-73.823039873	6
40.846752328	-73.896611261	73
40.846754484	-73.827308489	46
40.846755733	-73.849772077	6
40.846759079	-73.788829382	3
40.846763637	-73.910111071	123
40.84676661	-73.906937614	103
40.846771417	-73.933778227	55
40.846773229	-73.911871277	154
40.846774963	-73.91417004	112
40.846781467	-73.892458255	329
40.84678706	-73.942474487	88
40.846787627	-73.846891315	18
40.84678953	-73.883790877	40
40.846790195	-73.855258683	8
40.846791676	-73.907389381	150
40.846791717	-73.78866663	3
40.846793972	-73.782496803	1
40.846801076	-73.889967891	46
40.846805764	-73.907844777	43
40.846811466	-73.931851705	71
40.846816079	-73.829972156	52
40.846819186	-73.860976627	40
40.84681985	-73.908300173	31
40.846820819	-73.899574975	32
40.846822076	-73.886151034	5
40.846823045	-73.937772103	5
40.846835057	-73.897044862	67
40.846837263	-73.933731174	229
40.846838832	-73.859071788	83
40.846842626	-73.916609684	84
40.846858201	-73.832498528	9
40.846860364	-73.883266662	82
40.846867045	-73.786349543	53
40.846870846	-73.939922637	114
40.846871811	-73.901414637	109
40.846879195	-73.88842802	22
40.846883343	-73.908759117	152
40.846884547	-73.894106262	132
40.846888486	-73.863849947	116
40.846888878	-73.868928208	4
40.846895223	-73.835335757	1
40.84690304	-73.920542096	207
40.846906514	-73.882764177	6
40.846910638	-73.823487636	6
40.846911724	-73.849421125	14
40.846913042	-73.826885189	13
40.846919359	-73.938234659	55
40.846921719	-73.881528018	47
40.846934895	-73.832389903	2
40.846936319	-73.934161192	11
40.846937065	-73.897554337	68
40.84694344	-73.937085251	50
40.846950199	-73.88526528	65
40.846953629	-73.852110164	70
40.846962088	-73.918626382	41
40.846963858	-73.899936201	13
40.846971842	-73.882229127	44
40.846972613	-73.903774706	89
40.846973581	-73.854853468	26
40.846973684	-73.868682259	5
40.846973818	-73.908632488	88
40.846979627	-73.893039857	74
40.846982542	-73.784990145	8
40.846989122	-73.910649315	196
40.846991713	-73.860654584	22
40.846995125	-73.936239426	267
40.846999059	-73.822085003	1
40.847008552	-73.858702758	15
40.847014334	-73.83228127	107
40.847019148	-73.847620897	18
40.847022699	-73.832371609	65
40.847023824	-73.890415712	22
40.847025495	-73.904656549	100
40.847025762	-73.787577941	34
40.847029169	-73.928750306	1
40.847033182	-73.891604843	360
40.847036326	-73.898063819	81
40.847042028	-73.832451078	6
40.847049551	-73.935397213	134
40.847050087	-73.895045751	206
40.847065288	-73.920993706	186
40.847067985	-73.939008008	115
40.84706932	-73.915080497	101
40.84707006	-73.884357852	83
40.847070463	-73.84907378	26
40.847075398	-73.846572582	13
40.847078202	-73.902046856	54
40.847082781	-73.856577314	47
40.84708495	-73.913949161	3
40.847086219	-73.908466071	188
40.847088591	-73.868356734	11
40.847088849	-73.886696356	108
40.847094936	-73.928580357	3
40.847097267	-73.889718006	46
40.847097597	-73.905556439	44
40.84711223	-73.91747681	290
40.847112678	-73.883071041	17
40.847116557	-73.932581507	103
40.8471173	-73.83516533	12
40.847124227	-73.931623676	53
40.847125484	-73.893458896	48
40.847127862	-73.820187079	15
40.847130063	-73.908375649	41
40.847130475	-73.829129189	107
40.847134957	-73.888951684	40
40.847138838	-73.844754375	484
40.847145392	-73.835617065	2
40.847149721	-73.832898997	16
40.847154221	-73.854448256	7
40.847156867	-73.911061136	107
40.847163133	-73.898688921	132
40.847164159	-73.906402121	160
40.847170659	-73.823013454	8
40.847173342	-73.79023047	8
40.847173487	-73.836072414	1
40.847178347	-73.831821822	25
40.847183981	-73.819214643	24
40.847187032	-73.868034854	28
40.847189039	-73.921344158	35
40.847191955	-73.858301165	23
40.84719727	-73.921340534	1
40.847204788	-73.912712869	117
40.847219349	-73.939781358	49
40.847220988	-73.91990919	65
40.84723004	-73.783774891	8
40.847233143	-73.934858484	95
40.847233656	-73.821148234	36
40.847237393	-73.818271127	28
40.847239762	-73.90826345	9
40.847243182	-73.938136769	150
40.847243334	-73.882000937	36
40.847249318	-73.890867145	47
40.847251129	-73.834702349	9
40.847252165	-73.888109323	109
40.847254316	-73.786492877	33
40.847256212	-73.936857245	35
40.847257413	-73.833346918	8
40.8472597	-73.862110641	132
40.847264927	-73.895876732	79
40.847270412	-73.908841718	1
40.847273139	-73.908820028	1
40.847274086	-73.893877933	51
40.847275116	-73.901218858	71
40.847277155	-73.910442906	112
40.847278789	-73.920144058	77
40.847279824	-73.817331256	34
40.847280191	-73.907334484	353
40.847282927	-73.907323637	1
40.847283563	-73.908118812	2
40.847288219	-73.867712969	14
40.847296964	-73.861141894	2
40.847305821	-73.848549153	6
40.847306043	-73.786265	4
40.847318443	-73.833794956	69
40.84731895	-73.914892227	61
40.847320383	-73.851303326	57
40.847327356	-73.911472955	100
40.847330481	-73.81639136	53
40.847334887	-73.903741652	107
40.847337605	-73.854043038	13
40.84734039	-73.831893701	47
40.847342365	-73.831365988	21
40.847347843	-73.884924837	42
40.847351488	-73.918134341	130
40.847352073	-73.907984984	4
40.84735383	-73.867485127	14
40.847354237	-73.922102997	53
40.847358368	-73.887245293	16
40.847364818	-73.891101894	4
40.847365066	-73.935172812	73
40.847368191	-73.904182565	149
40.847372608	-73.857895962	18
40.847382216	-73.834242988	15
40.84739346	-73.889471733	30
40.847395483	-73.940692039	5
40.847401493	-73.90462348	62
40.84741094	-73.899584928	1
40.84741603	-73.916280051	24
40.847421642	-73.933307701	53
40.847422691	-73.894304201	69
40.847430149	-73.909531859	152
40.847432104	-73.901851154	110
40.847433406	-73.822528419	18
40.847433657	-73.935125757	3
40.847436989	-73.931395644	62
40.847442953	-73.915560742	135
40.847444207	-73.896848739	59
40.847446697	-73.89967162	120
40.847446821	-73.855770506	40
40.847448522	-73.905071604	343
40.84745036	-73.828289813	45
40.847453063	-73.785621154	10
40.847461662	-73.92267034	1
40.84746583	-73.93378115	1
40.847465922	-73.867101773	22
40.847469376	-73.882958366	67
40.847477572	-73.89133665	70
40.847480846	-73.907699263	5
40.847483502	-73.88335593	104
40.8474865	-73.886359534	19
40.847487073	-73.937417265	106
40.847489162	-73.922749825	387
40.847490275	-73.846893312	22
40.847495346	-73.892731799	45
40.847495553	-73.905523344	36
40.847506433	-73.830946295	67
40.847508849	-73.911920904	31
40.847509662	-73.866949879	46
40.847518242	-73.853637822	7
40.847525706	-73.827281186	108
40.84753218	-73.939654569	64
40.847534705	-73.882423311	84
40.847535479	-73.935602765	1
40.847535845	-73.941440105	62
40.847538436	-73.848028141	7
40.847542541	-73.905924481	125
40.847548272	-73.89063533	113
40.847551616	-73.862930519	1
40.847553226	-73.866646177	20
40.847556003	-73.857490752	46
40.847557116	-73.93503166	258
40.847557393	-73.922175048	46
40.84756256	-73.900347348	128
40.847565189	-73.910236495	28
40.84756695	-73.916225644	65
40.847568986	-73.936632852	73
40.847571298	-73.894734085	41
40.847572928	-73.786614746	17
40.847581204	-73.902899126	318
40.847586549	-73.933697898	171
40.847586779	-73.906322009	89
40.847588266	-73.923190673	17
40.847593368	-73.93127982	29
40.847596794	-73.86634609	15
40.847606745	-73.826413504	1
40.847616713	-73.859999057	1
40.84761737	-73.885473769	40
40.847618547	-73.866168937	1
40.847621715	-73.889937618	9
40.847623412	-73.935787018	128
40.847625136	-73.887790624	52
40.847625753	-73.903654483	139
40.847635864	-73.787998885	21
40.847643839	-73.938006275	24
40.847645399	-73.914660484	142
40.847650947	-73.900994204	289
40.847651784	-73.784738584	16
40.847651823	-73.908711075	132
40.847669191	-73.831506123	4
40.8476705	-73.830526599	14
40.84767299	-73.907717069	33
40.847673455	-73.942184563	46
40.847680489	-73.9068026	100
40.847681011	-73.897701384	125
40.847681642	-73.850496493	37
40.847688805	-73.934930327	281
40.847690338	-73.912365243	121
40.847695716	-73.827172309	4
40.847700462	-73.86818203	60
40.847701628	-73.853236213	4
40.84770738	-73.938779711	97
40.847711058	-73.940565252	27
40.847717152	-73.895156746	30
40.84771793	-73.93797729	99
40.847721797	-73.847622902	3
40.84772488	-73.865557878	17
40.847730216	-73.922037495	33
40.847730842	-73.901341074	22
40.847734406	-73.933079677	66
40.847734938	-73.920909778	190
40.847736653	-73.857085544	14
40.847738145	-73.917645912	30
40.84774026	-73.83510234	36
40.84774208	-73.932121836	114
40.847743234	-73.831462562	5
40.847744318	-73.891878384	146
40.847755211	-73.784271982	8
40.84776253	-73.913463946	624
40.847766434	-73.889153039	52
40.847770509	-73.867036104	60
40.847771449	-73.907279583	173
40.847781532	-73.860110758	150
40.847786004	-73.901655451	66
40.847793692	-73.836002211	33
40.847796256	-73.907409669	85
40.84780451	-73.907434959	1
40.847809456	-73.865120356	21
40.847810852	-73.854960075	36
40.847826074	-73.882845689	20
40.847829076	-73.830106916	38
40.847829308	-73.907554201	87
40.847831471	-73.934825368	2
40.847832809	-73.91955062	8
40.84783644	-73.89354089	164
40.847840196	-73.863255226	15
40.847845849	-73.90764454	1
40.847847753	-73.939524162	58
40.84784997	-73.890403507	5
40.84785425	-73.790351215	23
40.847863005	-73.89557941	58
40.847877885	-73.934391586	3
40.847879012	-73.936404846	31
40.847880548	-73.786729422	2
40.847882262	-73.852830994	4
40.847883647	-73.888314287	65
40.847886892	-73.88601909	24
40.84788697	-73.911074618	149
40.847891533	-73.786733001	3
40.847899475	-73.783628136	1
40.847899518	-73.864682823	7
40.847901846	-73.896038388	56
40.847905156	-73.84721766	5
40.847909751	-73.919680648	97
40.847913578	-73.909993854	170
40.847916619	-73.903567314	59
40.847918715	-73.831339226	3
40.84792005	-73.856683943	62
40.847925783	-73.861375522	40
40.847931977	-73.916199883	193
40.847935823	-73.939983121	28
40.847939048	-73.931022836	7
40.847946357	-73.831472891	8
40.847948252	-73.902020273	8
40.847950566	-73.908168494	13
40.847952186	-73.934734888	1
40.847953427	-73.821572808	6
40.84796466	-73.9121697	87
40.847971847	-73.914428739	25
40.847975682	-73.783284511	2
40.847984905	-73.829687239	11
40.847989351	-73.859470558	54
40.847989579	-73.864245287	14
40.847993651	-73.917996201	75
40.847995629	-73.906184083	147
40.847997723	-73.898915362	28
40.848000043	-73.942119218	92
40.848007058	-73.934695075	85
40.848011064	-73.892423737	75
40.848014304	-73.869012738	1
40.848019724	-73.884352587	149
40.848025536	-73.887453801	110
40.848026634	-73.940438463	20
40.848028056	-73.820141272	6
40.848030492	-73.908584049	106
40.848034688	-73.849711356	92
40.848046453	-73.782969821	7
40.84804717	-73.932851651	85
40.848051857	-73.785861396	1
40.848053224	-73.896504418	33
40.848060937	-73.937825162	231
40.848065644	-73.85242938	1
40.848066243	-73.901983955	26
40.84807149	-73.866225857	17
40.848078524	-73.882783798	1
40.848079274	-73.918755137	19
40.848079643	-73.863811365	6
40.848081617	-73.900704404	236
40.84809118	-73.920081637	69
40.848091254	-73.846808796	8
40.848094508	-73.867143891	16
40.848100701	-73.856282346	25
40.848104135	-73.819645881	1
40.848109213	-73.940901043	25
40.848123442	-73.901466999	97
40.84812835	-73.930885288	326
40.848132526	-73.899272992	30
40.848134427	-73.915299621	184
40.848138723	-73.786822571	9
40.848140106	-73.937037131	63
40.848142155	-73.888837952	104
40.848143479	-73.829267551	48
40.848147217	-73.906960984	31
40.848148974	-73.909165818	158
40.848153666	-73.886564421	48
40.848157874	-73.929779226	11
40.848160411	-73.867169061	11
40.848161927	-73.904806728	433
